parkingarea_id,username_alias,date_in_central_european_time,unix_timestamp,action,longitude_latitude
5905793,7522,2018-08-28 12:00:29.436607,1535454029437,DELETE,"(13.3730044493,52.5316175183)"
5905795,7522,2018-08-28 12:05:11.796713,1535454311797,DELETE,"(13.3752299071,52.5293558252)"
5905761,7522,2018-08-28 11:49:47.510356,1535453387510,INSERT,"(13.3682780772,52.5377287692)"
5197382,7522,2018-08-28 11:51:27.586602,1535453487587,DELETE,"(13.3713191695,52.5335613189)"
5905793,7522,2018-08-28 12:00:23.219429,1535454023219,INSERT,"(13.3730044492,52.5316175183)"
5905795,7522,2018-08-28 12:04:48.269236,1535454288269,INSERT,"(13.3752299071,52.5293558252)"
5905809,7522,2018-08-28 12:12:35.805263,1535454755805,INSERT,"(13.3787894782,52.5397059599)"
5905809,7522,2018-08-28 12:12:41.890856,1535454761891,DELETE,"(13.3787894782,52.5397059599)"
5905843,7522,2018-08-28 12:25:09.600641,1535455509601,DELETE,"(13.3738938321,52.540165103)"
5905846,7522,2018-08-28 12:25:40.056020,1535455540056,INSERT,"(13.3715110411,52.5401713664)"
5905848,7522,2018-08-28 12:28:31.804375,1535455711804,INSERT,"(13.3719801479,52.5401893789)"
5905865,7522,2018-08-28 12:40:29.404618,1535456429405,INSERT,"(13.3732137958,52.5425874361)"
5905865,7522,2018-08-28 12:40:39.656978,1535456439657,DELETE,"(13.3732137958,52.5425874361)"
5905876,7522,2018-08-28 12:46:08.322944,1535456768323,INSERT,"(13.3764512678,52.5449283189)"
5169074,7522,2018-08-28 11:51:03.471613,1535453463472,DELETE,"(13.3708462109,52.5338098949)"
5169077,7522,2018-08-28 11:51:27.944292,1535453487944,DELETE,"(13.3726817491,52.531743856)"
5905786,7522,2018-08-28 11:58:35.485450,1535453915485,INSERT,"(13.3713366105,52.5332688935)"
5905797,7522,2018-08-28 12:07:14.195558,1535454434196,INSERT,"(13.367591424,52.5359611859)"
5905810,7522,2018-08-28 12:12:45.762727,1535454765763,INSERT,"(13.3786543543,52.5397926724)"
5905819,7522,2018-08-28 12:16:17.975896,1535454977976,INSERT,"(13.3755761737,52.5389630758)"
5905823,7522,2018-08-28 12:17:24.822111,1535455044822,INSERT,"(13.3757537262,52.5392283202)"
5905824,7522,2018-08-28 12:17:32.199847,1535455052200,INSERT,"(13.375738877,52.539665)"
5151301,7522,2018-08-28 12:21:01.627202,1535455261627,DELETE,"(13.3763482878,52.5405775116)"
5905861,7522,2018-08-28 12:37:29.839235,1535456249839,INSERT,"(13.3728956528,52.5416405417)"
5905892,d912,2018-08-28 22:08:16.088992,1535490496089,INSERT,"(13.3823928752,52.5132205044)"
5905893,d912,2018-08-28 22:08:22.880859,1535490502881,INSERT,"(13.3827192206,52.5129932487)"
5905768,7522,2018-08-28 11:53:07.578017,1535453587578,INSERT,"(13.3686194768,52.5359662551)"
5905770,7522,2018-08-28 11:53:49.860178,1535453629860,DELETE,"(13.3690213349,52.5355788599)"
5905777,7522,2018-08-28 11:55:01.697615,1535453701698,INSERT,"(13.3695327573,52.5351398678)"
5905779,7522,2018-08-28 11:55:27.589180,1535453727589,INSERT,"(13.370078953,52.5346689869)"
5905780,7522,2018-08-28 11:55:38.982112,1535453738982,INSERT,"(13.3704762775,52.5343226949)"
5905783,7522,2018-08-28 11:57:23.101050,1535453843101,INSERT,"(13.3700716672,52.5343185637)"
5209565,7522,2018-08-28 12:08:28.886555,1535454508887,DELETE,"(13.3757707494,52.5385837331)"
5905800,7522,2018-08-28 12:09:26.905940,1535454566906,INSERT,"(13.3758318,52.537951858)"
5905804,7522,2018-08-28 12:10:52.236683,1535454652237,INSERT,"(13.3775900401,52.5389867009)"
5905805,7522,2018-08-28 12:11:01.498379,1535454661498,INSERT,"(13.3787142297,52.5396598181)"
5905806,7522,2018-08-28 12:11:39.008151,1535454699008,DELETE,"(13.3780818693,52.5394464071)"
5209574,7522,2018-08-28 12:15:25.155903,1535454925156,DELETE,"(13.3754584161,52.5418978893)"
5905816,7522,2018-08-28 12:15:54.396723,1535454954397,INSERT,"(13.3755562162,52.5392073898)"
5905781,7522,2018-08-28 11:57:01.091293,1535453821091,UPDATE,"(13.369720126,52.5347676904)"
2875935,7522,2018-08-28 11:57:11.487454,1535453831487,SET_DELETE,"(13.369676544,52.5340784268)"
5905791,7522,2018-08-28 11:59:55.234864,1535453995235,INSERT,"(13.3720787681,52.5326690839)"
5905808,7522,2018-08-28 12:12:18.470711,1535454738471,DELETE,"(13.3789372089,52.539971455)"
5905807,7522,2018-08-28 12:12:21.074426,1535454741074,DELETE,"(13.37905444,52.5398721882)"
5905815,7522,2018-08-28 12:14:35.118474,1535454875118,INSERT,"(13.3755111009,52.5379281358)"
5905817,7522,2018-08-28 12:16:14.798195,1535454974798,DELETE,"(13.3755761464,52.538948694)"
5905828,7522,2018-08-28 12:18:39.059397,1535455119059,UPDATE,"(13.3754361759,52.5418530348)"
5183444,7522,2018-08-28 12:20:11.960808,1535455211961,DELETE,"(13.3799816239,52.5430176887)"
5188311,7522,2018-08-28 12:21:01.361209,1535455261361,DELETE,"(13.372319605,52.5400948354)"
5905832,7522,2018-08-28 12:21:45.213548,1535455305214,DELETE,"(13.3769784401,52.5409840509)"
5905788,7522,2018-08-28 11:59:02.384753,1535453942385,INSERT,"(13.3713134294,52.5333007568)"
5905789,7522,2018-08-28 11:59:18.813028,1535453958813,INSERT,"(13.3710112727,52.533153641)"
5905790,7522,2018-08-28 11:59:27.826032,1535453967826,INSERT,"(13.3722417296,52.5324088844)"
5905792,7522,2018-08-28 12:00:16.481630,1535454016482,INSERT,"(13.3732632697,52.5320970589)"
5905794,7522,2018-08-28 12:00:34.964260,1535454034964,INSERT,"(13.3730739168,52.5315503398)"
5209564,7522,2018-08-28 12:15:25.152653,1535454925153,DELETE,"(13.3756131504,52.5419027561)"
5183619,7522,2018-08-28 12:54:35.648914,1535457275649,DELETE,"(13.375795145,52.5465318259)"
5187101,7522,2018-08-28 12:54:35.658665,1535457275659,DELETE,"(13.3747825386,52.5470010951)"
5905798,7522,2018-08-28 12:09:13.510841,1535454553511,INSERT,"(13.3748260005,52.5375230768)"
5905803,7522,2018-08-28 12:11:20.894663,1535454680895,DELETE,"(13.3774338767,52.5390607436)"
5905811,7522,2018-08-28 12:13:20.356800,1535454800357,INSERT,"(13.3759164011,52.5381557923)"
5905814,7522,2018-08-28 12:14:31.329057,1535454871329,DELETE,"(13.3755855616,52.5379778147)"
5199353,7522,2018-08-28 12:21:01.366229,1535455261366,DELETE,"(13.3722465685,52.5401856446)"
5905834,7522,2018-08-28 12:21:54.380253,1535455314380,INSERT,"(13.3776474803,52.5416192139)"
5905841,7522,2018-08-28 12:24:02.244538,1535455442245,INSERT,"(13.3799537419,52.5429799405)"
5905844,7522,2018-08-28 12:25:13.646666,1535455513647,INSERT,"(13.3738564754,52.5402849134)"
5905845,7522,2018-08-28 12:25:23.479087,1535455523479,INSERT,"(13.3725414407,52.5402166184)"
5905849,7522,2018-08-28 12:30:18.472706,1535455818473,INSERT,"(13.3741559548,52.5402975853)"
5905850,7522,2018-08-28 12:30:33.794838,1535455833795,INSERT,"(13.373001788,52.5401177139)"
5905851,7522,2018-08-28 12:31:31.107953,1535455891108,INSERT,"(13.3715759543,52.5398250293)"
5905801,7522,2018-08-28 12:09:37.080811,1535454577081,INSERT,"(13.3766637479,52.538454423)"
5905808,7522,2018-08-28 12:12:11.339562,1535454731340,INSERT,"(13.3789372089,52.539971455)"
5209569,7522,2018-08-28 12:21:01.406606,1535455261407,DELETE,"(13.3743485293,52.5402945212)"
5209570,7522,2018-08-28 12:21:01.467554,1535455261468,DELETE,"(13.374331928,52.5401990962)"
5151299,7522,2018-08-28 12:53:35.419615,1535457215420,DELETE,"(13.3771842956,52.542504617)"
5211953,d912,2018-08-28 22:11:17.349977,1535490677350,DELETE,"(13.3863756561,52.5118199478)"
5905905,d912,2018-08-28 22:13:00.810053,1535490780810,INSERT,"(13.3862365608,52.5141162783)"
5193122,d912,2018-08-28 22:13:23.622887,1535490803623,DELETE,"(13.3849960032,52.5140459141)"
5905914,d912,2018-08-28 22:16:40.949645,1535491000950,INSERT,"(13.3850880037,52.5159879392)"
5205028,d912,2018-08-28 22:18:29.353669,1535491109354,DELETE,"(13.3892073261,52.5121739234)"
3317342,d912,2018-08-29 08:29:09.579268,1535527749579,UPDATE,"(13.3921783154,52.5114030393)"
5905802,7522,2018-08-28 12:10:06.423965,1535454606424,DELETE,"(13.3774575383,52.5390723596)"
5905803,7522,2018-08-28 12:10:20.288792,1535454620289,INSERT,"(13.3774338767,52.5390607436)"
5905813,7522,2018-08-28 12:14:15.434664,1535454855435,INSERT,"(13.3756562203,52.5378482822)"
5905814,7522,2018-08-28 12:14:28.521643,1535454868522,INSERT,"(13.3755855616,52.5379778146)"
5209573,7522,2018-08-28 12:15:25.115998,1535454925116,DELETE,"(13.3755083461,52.5409174827)"
5209566,7522,2018-08-28 12:15:25.125542,1535454925126,DELETE,"(13.3757179714,52.539660799)"
5905821,7522,2018-08-28 12:17:08.932054,1535455028932,INSERT,"(13.375794161,52.5385615134)"
5905822,7522,2018-08-28 12:17:17.642672,1535455037643,INSERT,"(13.3757688009,52.5389673581)"
5905828,7522,2018-08-28 12:18:07.165343,1535455087165,INSERT,"(13.3754361759,52.5418530348)"
5160411,7522,2018-08-28 12:20:35.792643,1535455235793,DELETE,"(13.3785524822,52.5422051631)"
5905835,7522,2018-08-28 12:22:00.837697,1535455320838,INSERT,"(13.3765773216,52.5408874207)"
5905867,7522,2018-08-28 12:41:07.159242,1535456467159,DELETE,"(13.3723580985,52.5430599869)"
5905866,7522,2018-08-28 12:41:10.541409,1535456470541,DELETE,"(13.3720271869,52.5430319436)"
5906398,7522,2018-08-29 12:39:15.852594,1535542755853,INSERT,"(13.340788877,52.553315)"
5905806,7522,2018-08-28 12:11:33.153397,1535454693153,INSERT,"(13.3780818693,52.5394464071)"
5209576,7522,2018-08-28 12:15:25.117500,1535454925118,DELETE,"(13.3755633356,52.5396525229)"
5151302,7522,2018-08-28 12:20:11.922652,1535455211923,DELETE,"(13.3773571892,52.5412631497)"
5193573,7522,2018-08-28 12:20:35.872909,1535455235873,DELETE,"(13.3710599132,52.540142553)"
5193493,7522,2018-08-28 12:20:35.946604,1535455235947,DELETE,"(13.3711290054,52.5400664575)"
5905831,7522,2018-08-28 12:21:30.025508,1535455290026,INSERT,"(13.376980182,52.5409850635)"
5905832,7522,2018-08-28 12:21:30.050660,1535455290051,INSERT,"(13.3769784401,52.5409840509)"
5905852,7522,2018-08-28 12:31:41.582566,1535455901583,INSERT,"(13.3720920417,52.5397776189)"
5905853,7522,2018-08-28 12:33:43.189725,1535456023190,INSERT,"(13.369688756,52.5407881717)"
5905854,7522,2018-08-28 12:34:08.757003,1535456048757,DELETE,"(13.370640928,52.5404717143)"
5905812,7522,2018-08-28 12:13:31.678173,1535454811678,INSERT,"(13.3770415948,52.5388332843)"
5905813,7522,2018-08-28 12:14:21.827872,1535454861828,DELETE,"(13.3756562203,52.5378482822)"
5905799,7522,2018-08-28 12:14:59.686451,1535454899686,UPDATE,"(13.3749539995,52.5374269232)"
5905817,7522,2018-08-28 12:16:02.640096,1535454962640,INSERT,"(13.3755761464,52.538948694)"
5905830,7522,2018-08-28 12:18:21.849625,1535455101850,INSERT,"(13.3756647138,52.5413468563)"
5151306,7522,2018-08-28 12:20:11.938637,1535455211939,DELETE,"(13.3778470428,52.5417362562)"
5905833,7522,2018-08-28 12:21:30.085359,1535455290085,INSERT,"(13.3769949232,52.5409950491)"
5905831,7522,2018-08-28 12:21:40.646764,1535455300647,DELETE,"(13.376980182,52.5409850635)"
5905836,7522,2018-08-28 12:22:16.416244,1535455336416,INSERT,"(13.3769949232,52.5409950491)"
5905834,7522,2018-08-28 12:22:48.455302,1535455368455,UPDATE,"(13.3776474803,52.5416192139)"
5905818,7522,2018-08-28 12:16:09.404838,1535454969405,INSERT,"(13.3755866272,52.5387239347)"
5905820,7522,2018-08-28 12:16:25.701416,1535454985701,INSERT,"(13.3756030284,52.5384788286)"
5905826,7522,2018-08-28 12:18:48.052045,1535455128052,UPDATE,"(13.3755311576,52.5399584103)"
5160413,7522,2018-08-28 12:20:11.933336,1535455211933,DELETE,"(13.3798667911,52.5430809196)"
5160412,7522,2018-08-28 12:21:01.478299,1535455261478,DELETE,"(13.3786542479,52.5421332519)"
5905836,7522,2018-08-28 12:22:30.995097,1535455350995,UPDATE,"(13.3769949232,52.5409950491)"
5905839,7522,2018-08-28 12:23:33.950452,1535455413950,INSERT,"(13.3797919519,52.5430505269)"
5905840,7522,2018-08-28 12:23:51.652487,1535455431652,INSERT,"(13.3792405198,52.5426762468)"
5905844,7522,2018-08-28 12:29:55.093554,1535455795094,DELETE,"(13.3738564754,52.5402849134)"
5905842,7522,2018-08-28 12:29:59.561216,1535455799561,DELETE,"(13.3751418987,52.5403499351)"
5204176,7522,2018-08-28 12:53:35.397609,1535457215398,DELETE,"(13.3717608536,52.5442213877)"
5905826,7522,2018-08-28 12:17:44.715347,1535455064715,INSERT,"(13.3755311576,52.5399584103)"
5905827,7522,2018-08-28 12:17:51.069132,1535455071069,INSERT,"(13.375541123,52.53964)"
5124888,7522,2018-08-28 12:20:11.939052,1535455211939,DELETE,"(13.3791917579,52.5424884801)"
5160414,7522,2018-08-28 12:20:35.794150,1535455235794,DELETE,"(13.3790780368,52.542552451)"
5193494,7522,2018-08-28 12:20:36.546842,1535455236547,DELETE,"(13.371182779,52.5399778568)"
5905838,7522,2018-08-28 12:23:20.389432,1535455400389,INSERT,"(13.3785630474,52.5420494717)"
5196476,7522,2018-08-28 12:45:25.712113,1535456725712,DELETE,"(13.3765549544,52.5450082314)"
5196475,7522,2018-08-28 12:45:25.723157,1535456725723,DELETE,"(13.3751980687,52.544139392)"
5905871,7522,2018-08-28 12:46:26.578677,1535456786579,UPDATE,"(13.3768987739,52.545381707)"
5195523,7522,2018-08-28 12:53:35.428102,1535457215428,DELETE,"(13.3730271954,52.5440049576)"
5905922,d912,2018-08-29 08:29:02.062885,1535527742063,INSERT,"(13.3918383277,52.5110313341)"
5905930,d912,2018-08-29 08:31:30.355277,1535527890355,INSERT,"(13.3794177197,52.5100227922)"
5905962,d912,2018-08-29 08:39:13.442267,1535528353442,DELETE,"(13.395073931,52.4941992447)"
5184709,7522,2018-08-28 12:20:35.993073,1535455235993,DELETE,"(13.3711142683,52.5400518438)"
5905833,7522,2018-08-28 12:21:43.379825,1535455303380,DELETE,"(13.3769949232,52.5409950491)"
5905840,7522,2018-08-28 12:23:57.175101,1535455437175,DELETE,"(13.3792405198,52.5426762468)"
5905842,7522,2018-08-28 12:24:49.677761,1535455489678,INSERT,"(13.3751418987,52.5403499351)"
5905872,7522,2018-08-28 12:45:42.295958,1535456742296,INSERT,"(13.3763830871,52.5450562691)"
5905873,7522,2018-08-28 12:45:48.500771,1535456748501,INSERT,"(13.3758591343,52.5447219341)"
5905874,7522,2018-08-28 12:45:54.546592,1535456754547,INSERT,"(13.3749245646,52.5441195779)"
5905875,7522,2018-08-28 12:46:01.569434,1535456761569,INSERT,"(13.3751059507,52.5440629549)"
5905881,7522,2018-08-28 12:56:18.377787,1535457378378,INSERT,"(13.3818577612,52.5417082073)"
5905883,7522,2018-08-28 12:56:37.598812,1535457397599,INSERT,"(13.3802479094,52.5412888482)"
5905884,7522,2018-08-28 12:56:57.558684,1535457417559,INSERT,"(13.3815345738,52.54227997)"
5905886,7522,2018-08-28 12:58:42.301053,1535457522301,DELETE,"(13.3819644173,52.5416089867)"
5905837,7522,2018-08-28 12:22:56.064418,1535455376064,INSERT,"(13.3785572219,52.542225707)"
5905841,7522,2018-08-28 12:24:15.445472,1535455455445,UPDATE,"(13.3799537419,52.5429799404)"
5905845,7522,2018-08-28 12:28:05.480383,1535455685480,DELETE,"(13.3725414407,52.5402166184)"
5905859,7522,2018-08-28 12:34:47.661151,1535456087661,INSERT,"(13.3699589769,52.5411770073)"
5905859,7522,2018-08-28 12:35:27.770718,1535456127771,UPDATE,"(13.3699589769,52.5411770073)"
5209572,7522,2018-08-28 12:39:46.437298,1535456386437,DELETE,"(13.3714414379,52.5429082517)"
5193572,7522,2018-08-28 12:39:46.440816,1535456386441,DELETE,"(13.3722154573,52.5430400506)"
5196473,7522,2018-08-28 12:53:35.424837,1535457215425,DELETE,"(13.3752586624,52.5433201498)"
5160726,d912,2018-08-28 22:09:31.770963,1535490571771,DELETE,"(13.3847257097,52.5115831829)"
5198132,d912,2018-08-28 22:10:57.682299,1535490657682,DELETE,"(13.3863083849,52.5119106033)"
5905843,7522,2018-08-28 12:25:04.087684,1535455504088,INSERT,"(13.3738938321,52.540165103)"
5905847,7522,2018-08-28 12:25:57.243265,1535455557243,INSERT,"(13.371307863,52.5399843491)"
2528874,7522,2018-08-28 12:33:26.620328,1535456006620,SET_DELETE,"(13.3702469028,52.5408595363)"
5905853,7522,2018-08-28 12:33:49.572690,1535456029573,DELETE,"(13.369688756,52.5407881717)"
5905855,7522,2018-08-28 12:34:05.939888,1535456045940,DELETE,"(13.3702481151,52.5408803953)"
5905858,7522,2018-08-28 12:34:39.904710,1535456079905,INSERT,"(13.3700957322,52.5413633289)"
5199354,7522,2018-08-28 12:37:16.289645,1535456236290,DELETE,"(13.3728827519,52.5409287082)"
5905862,7522,2018-08-28 12:37:42.724184,1535456262724,INSERT,"(13.3728587697,52.5409182668)"
5905864,7522,2018-08-28 12:38:49.493422,1535456329493,INSERT,"(13.3731144797,52.5416612481)"
5209580,7522,2018-08-28 12:39:46.441483,1535456386441,DELETE,"(13.3730351285,52.5425778683)"
5905869,7522,2018-08-28 12:41:28.588158,1535456488588,INSERT,"(13.3730161975,52.5425826674)"
5905854,7522,2018-08-28 12:33:54.498041,1535456034498,INSERT,"(13.370640928,52.5404717143)"
5905855,7522,2018-08-28 12:34:00.843774,1535456040844,INSERT,"(13.3702481152,52.5408803953)"
5199350,7522,2018-08-28 12:37:16.285944,1535456236286,DELETE,"(13.373038974,52.5409295131)"
5209579,7522,2018-08-28 12:39:46.386097,1535456386386,DELETE,"(13.3731884516,52.5426058761)"
5905877,7522,2018-08-28 12:47:29.858017,1535456849858,INSERT,"(13.3749644236,52.544147011)"
5905878,7522,2018-08-28 12:48:11.267389,1535456891267,UPDATE,"(13.3751230554,52.5440750451)"
5204181,7522,2018-08-28 12:53:59.111032,1535457239111,DELETE,"(13.3708345155,52.5444549096)"
5905882,7522,2018-08-28 12:56:24.730796,1535457384731,INSERT,"(13.3807163158,52.5410282593)"
5905885,7522,2018-08-28 12:58:03.976144,1535457483976,INSERT,"(13.3809544409,52.5410021898)"
5905890,d912,2018-08-28 22:08:01.144316,1535490481144,INSERT,"(13.3809908704,52.5136828342)"
5209582,d912,2018-08-28 22:08:28.556550,1535490508557,DELETE,"(13.3820231309,52.5121321859)"
5905856,7522,2018-08-28 12:34:14.559603,1535456054560,INSERT,"(13.3706053957,52.5404979846)"
5905857,7522,2018-08-28 12:34:21.124036,1535456061124,INSERT,"(13.3702385919,52.5409102517)"
5905860,7522,2018-08-28 12:35:06.869691,1535456106870,INSERT,"(13.3705379239,52.5403642466)"
5905868,7522,2018-08-28 12:41:15.010678,1535456475011,INSERT,"(13.3713174309,52.5430099572)"
5187108,7522,2018-08-28 12:45:25.713670,1535456725714,DELETE,"(13.3764254267,52.545062272)"
5905871,7522,2018-08-28 12:45:37.002600,1535456737003,INSERT,"(13.3768987739,52.545381707)"
5905875,7522,2018-08-28 12:47:08.013623,1535456828014,UPDATE,"(13.3751059507,52.5440629549)"
5905877,7522,2018-08-28 12:47:37.909324,1535456857909,DELETE,"(13.3749644236,52.544147011)"
5195522,7522,2018-08-28 12:53:59.108620,1535457239109,DELETE,"(13.3717608579,52.5443233744)"
5905880,7522,2018-08-28 12:54:35.629573,1535457275630,DELETE,"(13.3766448858,52.5450328651)"
5182485,d912,2018-08-29 08:29:17.173223,1535527757173,DELETE,"(13.3925125704,52.5111856018)"
5905934,d912,2018-08-29 08:32:25.849911,1535527945850,INSERT,"(13.3785514686,52.5091365802)"
5905867,7522,2018-08-28 12:40:58.300942,1535456458301,INSERT,"(13.3723580985,52.5430599869)"
5905875,7522,2018-08-28 12:47:12.216842,1535456832217,DELETE,"(13.3751059507,52.5440629549)"
5905899,d912,2018-08-28 22:10:47.881883,1535490647882,INSERT,"(13.3848626907,52.5112727637)"
5160723,d912,2018-08-28 22:11:31.112279,1535490691112,DELETE,"(13.3863396295,52.5119916515)"
5905902,d912,2018-08-28 22:12:02.145083,1535490722145,INSERT,"(13.3866883432,52.5122812442)"
5160724,d912,2018-08-28 22:12:37.048487,1535490757048,DELETE,"(13.3849091517,52.5138236939)"
5905915,d912,2018-08-28 22:17:24.090141,1535491044090,INSERT,"(13.3894984593,52.5134555251)"
5905917,d912,2018-08-28 22:17:48.183141,1535491068183,INSERT,"(13.3894395475,52.5125939726)"
5905918,d912,2018-08-28 22:17:54.810423,1535491074810,INSERT,"(13.3896365675,52.5126051046)"
5205034,d912,2018-08-28 22:18:10.106693,1535491090107,DELETE,"(13.389221051,52.5120017617)"
5205035,d912,2018-08-28 22:18:25.161156,1535491105161,DELETE,"(13.3898761286,52.5120387573)"
5905965,d912,2018-08-29 08:39:25.124385,1535528365124,INSERT,"(13.3952656791,52.4951155801)"
5110005,d912,2018-08-29 08:39:37.162470,1535528377162,DELETE,"(13.3926567575,52.4919192683)"
5905870,7522,2018-08-28 12:42:20.347446,1535456540347,INSERT,"(13.3714027184,52.5428950498)"
5187107,7522,2018-08-28 12:45:25.731434,1535456725731,DELETE,"(13.375030062,52.5441671037)"
5905874,7522,2018-08-28 12:47:35.184675,1535456855185,DELETE,"(13.3749245646,52.5441195779)"
5905879,7522,2018-08-28 12:47:54.497230,1535456874497,INSERT,"(13.3749185053,52.5441151777)"
5905880,7522,2018-08-28 12:54:22.550022,1535457262550,INSERT,"(13.3766448858,52.545032865)"
5187091,7522,2018-08-28 12:54:35.641888,1535457275642,DELETE,"(13.3779321319,52.5451105324)"
5183618,7522,2018-08-28 12:54:58.235607,1535457298236,DELETE,"(13.3746725648,52.5471979739)"
5187102,7522,2018-08-28 12:54:58.694605,1535457298695,DELETE,"(13.3763467239,52.5460728899)"
5905878,7522,2018-08-28 12:47:42.452837,1535456862453,INSERT,"(13.3751230554,52.544075045)"
5195526,7522,2018-08-28 12:53:35.406822,1535457215407,DELETE,"(13.3729678018,52.5439179486)"
5204180,7522,2018-08-28 12:53:59.037731,1535457239038,DELETE,"(13.3708938258,52.5445419371)"
5151304,7522,2018-08-28 12:53:59.150998,1535457239151,DELETE,"(13.3773383111,52.5425411393)"
5905886,7522,2018-08-28 12:58:32.967020,1535457512967,INSERT,"(13.3819644173,52.5416089867)"
5905888,7522,2018-08-28 12:59:22.806833,1535457562807,DELETE,"(13.3819014013,52.5417252357)"
5202257,7522,2018-08-28 12:53:35.420856,1535457215421,DELETE,"(13.3754962606,52.543360122)"
5905888,7522,2018-08-28 12:59:17.067699,1535457557068,INSERT,"(13.3819014013,52.5417252357)"
5905889,7522,2018-08-28 12:59:26.929528,1535457566930,INSERT,"(13.382079884,52.5416740342)"
5905894,d912,2018-08-28 22:08:55.747409,1535490535747,INSERT,"(13.381929652,52.5121284023)"
5905901,d912,2018-08-28 22:11:40.745996,1535490700746,INSERT,"(13.3864716278,52.5124139275)"
5905903,d912,2018-08-28 22:12:11.774398,1535490731774,INSERT,"(13.3863315671,52.5132543037)"
5905907,d912,2018-08-28 22:14:02.403255,1535490842403,INSERT,"(13.384851546,52.5140240579)"
5905908,d912,2018-08-28 22:14:27.724007,1535490867724,INSERT,"(13.3845501017,52.5148966724)"
5905910,d912,2018-08-28 22:15:11.713566,1535490911714,INSERT,"(13.3860090935,52.5162275655)"
5905913,d912,2018-08-28 22:16:21.953630,1535490981954,INSERT,"(13.3846641033,52.5162208182)"
5905921,d912,2018-08-28 22:19:13.427019,1535491153427,INSERT,"(13.3925267122,52.5107490561)"
5905931,d912,2018-08-29 08:31:37.246419,1535527897246,INSERT,"(13.3787324812,52.5102984142)"
5905936,d912,2018-08-29 08:32:54.953534,1535527974954,INSERT,"(13.3795303614,52.5068517348)"
5183621,7522,2018-08-28 12:54:35.629981,1535457275630,DELETE,"(13.3780231107,52.5451887729)"
5905887,7522,2018-08-28 12:58:55.836394,1535457535836,INSERT,"(13.3815805204,52.5414237517)"
5905887,7522,2018-08-28 12:59:02.680589,1535457542681,DELETE,"(13.3815805204,52.5414237517)"
5905891,d912,2018-08-28 22:08:01.126099,1535490481126,INSERT,"(13.3810357426,52.5138199659)"
5160748,d912,2018-08-28 22:11:03.814608,1535490663815,DELETE,"(13.3863211888,52.5118958516)"
5905895,d912,2018-08-28 22:08:56.031179,1535490536031,INSERT,"(13.3830520686,52.5119664402)"
5905896,d912,2018-08-28 22:08:56.311184,1535490536311,INSERT,"(13.3832396678,52.512004511)"
5209585,d912,2018-08-28 22:08:56.442950,1535490536443,DELETE,"(13.383489965,52.5122971593)"
5160721,d912,2018-08-28 22:09:06.145100,1535490546145,DELETE,"(13.3840476308,52.511569197)"
5905897,d912,2018-08-28 22:09:32.320747,1535490572321,INSERT,"(13.3839825798,52.5117249706)"
5193138,d912,2018-08-28 22:12:17.305765,1535490737306,DELETE,"(13.3853344619,52.513162283)"
5160725,d912,2018-08-28 22:12:21.916466,1535490741916,DELETE,"(13.3854111218,52.5127136294)"
5195388,d912,2018-08-29 08:29:06.705089,1535527746705,DELETE,"(13.3930073613,52.5114447787)"
5905927,d912,2018-08-29 08:30:28.383747,1535527828384,INSERT,"(13.3871344347,52.510597843)"
5905928,d912,2018-08-29 08:31:10.262318,1535527870262,DELETE,"(13.378362337,52.5099021617)"
5905941,d912,2018-08-29 08:33:59.842897,1535528039843,INSERT,"(13.3799241634,52.5034290787)"
5905942,d912,2018-08-29 08:34:06.919325,1535528046919,INSERT,"(13.3801163305,52.5033652349)"
5160730,d912,2018-08-28 22:09:09.623004,1535490549623,DELETE,"(13.3840141057,52.5116164692)"
5160733,d912,2018-08-28 22:09:16.963302,1535490556963,DELETE,"(13.3838600495,52.5116847837)"
5905898,d912,2018-08-28 22:10:21.806632,1535490621807,INSERT,"(13.3852657512,52.5112276919)"
5905909,d912,2018-08-28 22:14:50.702824,1535490890703,INSERT,"(13.3853529894,52.5144453488)"
5905911,d912,2018-08-28 22:15:19.866374,1535490919866,INSERT,"(13.3861811603,52.5161847398)"
5905912,d912,2018-08-28 22:15:33.938545,1535490933939,INSERT,"(13.3850589903,52.5169797951)"
5905916,d912,2018-08-28 22:17:23.995491,1535491043995,INSERT,"(13.3893065987,52.5134341046)"
5905923,d912,2018-08-29 08:29:13.422689,1535527753423,INSERT,"(13.3931989978,52.5114923741)"
5905924,d912,2018-08-29 08:29:45.998701,1535527785999,INSERT,"(13.3923943781,52.51125484)"
5905926,d912,2018-08-29 08:30:26.795676,1535527826796,INSERT,"(13.3858888825,52.5102385148)"
5905929,d912,2018-08-29 08:31:18.393656,1535527878394,INSERT,"(13.3789361319,52.509721781)"
5905932,d912,2018-08-29 08:31:46.374180,1535527906374,INSERT,"(13.3778593134,52.5102309848)"
5905933,d912,2018-08-29 08:32:01.463776,1535527921464,INSERT,"(13.3774188865,52.5099117427)"
5905900,d912,2018-08-28 22:11:17.956172,1535490677956,INSERT,"(13.3868135168,52.5114751315)"
5193135,d912,2018-08-28 22:11:48.609717,1535490708610,DELETE,"(13.3857631354,52.5123861262)"
5905904,d912,2018-08-28 22:12:36.979188,1535490756979,INSERT,"(13.385623827,52.5123055222)"
5905906,d912,2018-08-28 22:13:10.243141,1535490790243,INSERT,"(13.3863913567,52.5139982766)"
